# HELP cadvisor_version_info A metric with a constant '1' value labeled by kernel version, OS version, docker version, cadvisor version & cadvisor revision.
# TYPE cadvisor_version_info gauge
cadvisor_version_info{cadvisorRevision="",cadvisorVersion="",dockerVersion="17.03.2-ce",kernelVersion="4.4.86+",osVersion="Container-Optimized OS from Google"} 1
# HELP container_cpu_cfs_periods_total Number of elapsed enforcement period intervals.
# TYPE container_cpu_cfs_periods_total counter
container_cpu_cfs_periods_total{container_name="",id="/kubepods/burstable/podd2e71e36-10d0-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name=""} 928708
container_network_transmit_packets_total{container_name="POD",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db/0bce0ef7e6cd073e8f9cec3027e1c0057ce1baddce98113d742b816726a95ab1",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_kube-proxy-gke-haissam-default-pool-be5066f1-wnvn_kube-system_260c2b1d43b094af6d6b4ccba082c2db_0",namespace="kube-system",pod_name="kube-proxy-gke-haissam-default-pool-be5066f1-wnvn"} 2.795001e+06
container_network_transmit_packets_total{container_name="POD",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137/7990c0e549a1a578b1313475540afc53c91081c32e735564da6244ddf0b86030",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_fluentd-gcp-v2.0.10-9q9t4_kube-system_2edfd4d9-10ce-11e8-bd5a-42010af00137_0",namespace="kube-system",pod_name="fluentd-gcp-v2.0.10-9q9t4"} 310182
container_network_transmit_packets_total{container_name="POD",id="/kubepods/burstable/podc2319815-10d0-11e8-bd5a-42010af00137/8e2e28e29f40857bdf84579282696f0b963fdd26a1aaaf64a9841ca765ce6c7f",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_datadog-agent-jbm2k_default_c2319815-10d0-11e8-bd5a-42010af00137_0",namespace="default",pod_name="datadog-agent-jbm2k"} 1585
container_network_transmit_packets_total{container_name="POD",id="/kubepods/burstable/podd2e71e36-10d0-11e8-bd5a-42010af00137/af089a8aefc63968f727bb97d24ba35768e04c4df405e26fe94256d53a151f61",image="gcr.io/google_containers/pause-amd64:3.0",interface="eth0",name="k8s_POD_dd-agent-q6hpw_default_d2e71e36-10d0-11e8-bd5a-42010af00137_0",namespace="default",pod_name="dd-agent-q6hpw"} 2.326803e+06
# HELP container_network_udp_usage_total udp connection usage statistic for container
# TYPE container_network_udp_usage_total gauge
container_network_udp_usage_total{container_name="",id="/",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/init.scope",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/init.scope",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/init.scope",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/init.scope",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/kubepods",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/kubepods",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/besteffort",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/besteffort",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/besteffort",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/besteffort",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod24d6daa3-10d8-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod24d6daa3-10d8-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod24d6daa3-10d8-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod24d6daa3-10d8-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod260c2b1d43b094af6d6b4ccba082c2db",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/pod2edfd4d9-10ce-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/podc2319815-10d0-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/podc2319815-10d0-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/podc2319815-10d0-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/podc2319815-10d0-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/podd2e71e36-10d0-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/podd2e71e36-10d0-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/podd2e71e36-10d0-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/kubepods/burstable/podd2e71e36-10d0-11e8-bd5a-42010af00137",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/audit-rules.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/audit-rules.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/audit-rules.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/audit-rules.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-config.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-config.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-config.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-config.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-final.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-final.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-final.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-final.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-init-local.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-init-local.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-init-local.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-init-local.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-init.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-init.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-init.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/cloud-init.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/crash-reporter.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/crash-reporter.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/crash-reporter.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/crash-reporter.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/dbus.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/dbus.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/dbus.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/dbus.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/docker.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/docker.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/docker.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/docker.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/gcr-wait-online.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/gcr-wait-online.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/gcr-wait-online.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/gcr-wait-online.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/google-shutdown-scripts.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/google-shutdown-scripts.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/google-shutdown-scripts.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/google-shutdown-scripts.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/ip6tables-setup.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/ip6tables-setup.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/ip6tables-setup.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/ip6tables-setup.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/iptables-setup.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/iptables-setup.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/iptables-setup.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/iptables-setup.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kmod-static-nodes.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kmod-static-nodes.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kmod-static-nodes.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kmod-static-nodes.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-docker-monitor.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-docker-monitor.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-docker-monitor.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-docker-monitor.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-node-configuration.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-node-configuration.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-node-configuration.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-node-configuration.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-node-installation.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-node-installation.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-node-installation.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kube-node-installation.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kubelet-monitor.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kubelet-monitor.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kubelet-monitor.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kubelet-monitor.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kubelet.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kubelet.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kubelet.service",image="",name="",namespace="",pod_name="",udp_state="rxqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/kubelet.service",image="",name="",namespace="",pod_name="",udp_state="txqueued"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/ldconfig.service",image="",name="",namespace="",pod_name="",udp_state="dropped"} 0
container_network_udp_usage_total{container_name="",id="/system.slice/ldconfig.service",image="",name="",namespace="",pod_name="",udp_state="listen"} 0
